"id","dish_id","ingredient_id","ingredient_name","quantity_cook","quantity"
56612,M1637,NL485,Tiêu,0.5,
56662,M1649,NL107,Mực ống,300.0,
56614,M1638,NL2994,ớt xiêm xanh đỏ,2.0,
56616,M1638,NL896,Sữa đặc,2.0,
54962,M1297,NL1145,Ngò rí băm,1.0,
56618,M1638,NL481,Dầu điều,1.0,
56620,M1639,NL2401,Đậu bo,40.0,
56621,M1639,NL2987,Xà lách,6.0,
56623,M1640,NL1030,Thịt bò,4.0,
56624,M1640,NL352,Nấm linh chi,1.0,
56625,M1640,NL55,Cà rốt,2.0,
56626,M1640,NL828,Cải ngọt,3.0,
55834,M1472,NL1145,ngò rí,2.0,
56628,M1641,NL337,Dưa leo,80.0,
56629,M1641,NL1149,Táo đỏ,150.0,
55894,M1484,NL1145,ngò rí,2.0,
56633,M1642,NL20,Cà chua,50.0,
56634,M1642,NL2404,Bồn bồn tươi,300.0,
56635,M1642,NL119,Hành tím,30.0,
56636,M1643,NL1149,Táo đỏ,8.0,
56638,M1643,NL46,Hành lá,1.0,
56640,M1643,NL236,Gừng,5.0,
56641,M1644,NL896,Sữa đặc,120.0,
56642,M1644,NL116,Sữa tươi không đường,300.0,
56643,M1644,NL26,Trứng gà,4.0,
56644,M1644,NL124,Vani,2.0,
56645,M1644,NL227,Whipping cream,50.0,
56646,M1644,NL1294,Hạt chia,20.0,
56647,M1644,NL2408,Cơm dừa dẻo,80.0,
56648,M1645,NL262,Khoai tây,400.0,
56650,M1645,NL1927,Tương cà Heinz,50.0,
56637,M1643,NL243,Nấm đông cô tươi,100.0,
56540,M1623,NL1410,Chanh,1.0,
56617,M1638,NL1410,Nước cốt chanh,1.0,
56585,M1632,NL409,Giá,30.0,
56588,M1633,NL1368,Cua,100.0,
56632,M1642,NL132,Thơm chín,130.0,
56652,M1645,NL472,Bột ngọt,4.0,
56653,M1645,NL29,Ngò tây,1.0,
56654,M1646,NL75,Giò sống,50.0,
56655,M1646,NL219,Củ năng,4.0,
56656,M1646,NL2413,Dưa chuột muối chua,1.0,
56723,M1663,NL1153,Bơ chín,20.0,
56658,M1648,NL1827,Rau đay,200.0,
56659,M1648,NL130,Nấm rơm,50.0,
56660,M1648,NL119,Hành tím,20.0,
56661,M1648,NL600,Gạch cua,1.0,
56663,M1649,NL428,Bông cải trắng,250.0,
56664,M1649,NL2414,Đậu bi đông lạnh,30.0,
56665,M1649,NL1506,Bắp hạt đông lạnh,1.0,
56666,M1649,NL661,Lá quế,2.0,
56669,M1650,NL337,Dưa leo,100.0,
56671,M1650,NL203,Thanh cua,4.0,
56672,M1650,NL134,Hạnh nhân lát,10.0,
56778,M1673,NL911,Nho Mỹ nâu,200.0,
56675,M1651,NL437,Bắp Mỹ hạt,20.0,
56676,M1651,NL337,Dưa leo,50.0,
56678,M1652,NL50,Cải thảo,2.0,
56679,M1652,NL55,Cà rốt,3.333,
56761,M0028,NL1764,Gạo thường,50.0,
56682,M1652,NL20,Cà chua,1.0,
56685,M1652,NL119,Hành tím băm,1.0,
56687,M1021,NL2415,Súp phở chay,2.0,
56688,M1655,NL227,Whipping cream,100.0,
56689,M1627,NL75,Giò sống,30.0,
56690,M1627,NL20,Cà chua chín đỏ,2.0,
56709,M1660,NL1268,Nấm đùi gà,150.0,
56575,M1630,NL15,Ớt sừng,1.0,
56668,M1650,NL1619,Cà chua bi,100.0,
56674,M1651,NL1619,Cà chua bi,50.0,
56630,M1641,NL1213,Phô mai parmesan bột,1.0,
56649,M1645,NL1213,Phô mai Mozzarella,60.0,
56677,M1652,NL1025,Nghêu,2.0,
56587,M1632,NL236,Gừng nhỏ,1.0,
56609,M1637,NL3054,Tỏi băm,20.0,
56615,M1638,NL3054,Tỏi tép,5.0,
56651,M1645,NL3054,Tỏi băm,1.0,
56692,M1657,NL796,Trứng muối,4.0,
56693,M1657,NL903,Chà bông,50.0,
56694,M1657,NL26,Trứng gà,4.0,
56695,M1657,NL1683,Phô mai,40.0,
56696,M1657,NL367,Sữa tươi,40.0,
56698,M1658,NL1668,Thịt lươn,300.0,
56699,M1658,NL277,Lá chanh,10.0,
56760,M1670,NL1054,Rượu sakerượu trắng,1.0,
55925,M1489,NL1145,ngò rí,3.0,
56160,M1542,NL1145,ngò rí,3.0,
56704,M1659,NL2987,Xà lách,2.0,
56791,M1675,NL1054,Rượu trắng,30.0,
56706,M1659,NL473,Bún,200.0,
56707,M1660,NL428,Bông cải trắng,200.0,
56708,M1660,NL197,Măng tây,200.0,
56715,M1662,NL352,Nấm linh chi nâu,25.0,
56238,M1559,NL1145,ngò rí,2.0,
57402,M1798,NL1145,ngò rí,1.0,
56714,M1662,NL50,Cải thảo,50.0,
56716,M1662,NL245,bột bắp,0.5,
56777,M1673,NL1130,Cần Tây,1.0,
56718,M1662,NL119,Hành tím băm,1.0,
56719,M1662,NL55,Cà rốt,25.0,
56720,M1663,NL2425,Trà sữa Blendy Royal,1.0,
56721,M1663,NL2426,Syrup đào,2.0,
56722,M1663,NL210,Dâu tây,20.0,
56734,M1666,NL1145,ngò rí,2.0,
56727,M1664,NL195,Mật ong,1.0,
56670,M1650,NL1449,Rong biển wakame,3.0,
56729,M1665,NL1415,bột ớt paprika,1.0,
56730,M1665,NL652,Bột tỏi,0.25,
56731,M1666,NL2430,Đậu trắng lon,150.0,
56732,M1666,NL2431,Đậu gà lon,150.0,
56733,M1666,NL1056,Bắp hạt lon,250.0,
56700,M1658,NL162,Sả xay,2.0,
56737,M1666,NL401,Salad iceberg,20.0,
56738,M1667,NL2432,Thịt nạc bò mềm,150.0,
56739,M1667,NL687,Mì Udon,200.0,
56741,M1667,NL46,Hành lá,1.0,
56742,M1667,NL245,bột bắp,4.0,
56743,M1668,NL428,Bông cải trắng,100.0,
56744,M1668,NL260,Cải thìa,50.0,
56745,M1668,NL55,Cà rốt,50.0,
56746,M1668,NL151,Đậu bắp,50.0,
56748,M1669,NL473,Bún,200.0,
56749,M1669,NL2987,Xà lách,100.0,
56751,M1669,NL951,Hẹ,50.0,
56752,M1669,NL337,Dưa leo,80.0,
56754,M1670,NL55,Cà rốt,30.0,
56755,M1670,NL26,Trứng gà,100.0,
56756,M1670,NL119,Hành tím,2.0,
56758,M1670,NL245,bột bắp,2.0,
56759,M1670,NL46,Hành lá,1.0,
56763,M0028,NL119,Hành tím,2.0,
56764,M0028,NL55,Cà rốt,50.0,
56765,M0028,NL229,Bắp mỹ,3.333,
56766,M0028,NL2437,Đậu Pháp cove Nhật,50.0,
56770,M1672,NL119,Hành tím,2.0,
56771,M1672,NL236,Gừng,5.0,
56773,M1672,NL116,Sữa tươi không đường,50.0,
56774,M1673,NL2439,Táo Mỹ đỏ,1.0,
56775,M1673,NL2440,Táo Mỹ vàng,1.0,
56776,M1673,NL2441,Hạt óc chó walnut,150.0,
56681,M1652,NL4,Hành tây,0.5,
56767,M0028,NL243,Nấm đông cô tươi,20.0,
56667,M1650,NL2987,Xà lách mỹ,50.0,
56657,M1647,NL1410,Nước cốt chanh,1.0,
56697,M1657,NL1410,Nước cốt chanh,1.0,
56750,M1669,NL409,Giá,50.0,
56673,M1651,NL132,Thơm,0.25,
56703,M1659,NL132,Thơm,0.25,
56713,M1662,NL682,Ức gà không da,250.0,
56728,M1665,NL682,Ức gà file,170.0,
56736,M1666,NL682,Ức gà,400.0,
56880,M1699,NL132,Nước cốt thơm,1.0,
56782,M1674,NL55,Cà rốt,50.0,
56783,M1674,NL219,Củ năng,100.0,
56785,M1674,NL2444,Gấc chín,2.0,
56786,M1674,NL92,Bột năng,40.0,
56787,M1675,NL2445,Đùi dê,1.0,
56788,M1675,NL867,Hạt mắc khén,1.0,
56789,M1675,NL2447,Hạt dỗi,2.0,
56790,M1675,NL121,Tắc,1.0,
56792,M1676,NL46,Hành lá,1.0,
56794,M1676,NL122,Trứng,1.0,
56795,M1677,NL119,Hành tím băm,1.0,
56796,M1677,NL1695,quả tắc,7.0,
56798,M1678,NL20,Cà chua,2.0,
56799,M1678,NL732,Huyết heo,120.0,
56800,M1678,NL473,Bún,600.0,
56801,M1678,NL160,ngò gai,1.0,
56802,M1678,NL119,Hành tím băm,1.0,
56902,M1703,NL130,Nấm rơm búp,100.0,
56804,M1679,NL337,Dưa leo,2.0,
56805,M1679,NL53,Nấm mèo,2.0,
56895,M1702,NL46,Đầu hành trắng,10.0,
56834,M1685,NL112,Gạo lức,100.0,
56810,M1680,NL337,Dưa leo,1.0,
56811,M1680,NL20,Cà chua,1.0,
56873,M1698,NL1764,Gạo thơm,100.0,
56701,M1658,NL15,Ớt hiểm đỏ,1.0,
56807,M1679,NL1619,Cà chua bi,50.0,
56793,M1676,NL1213,Phô mai Mozzarella,65.0,
56717,M1662,NL236,Gừng mài,1.0,
56705,M1659,NL3054,Tỏi,2.0,
56757,M1670,NL3054,Tỏi,2.0,
56762,M0028,NL3054,Tỏi,3.0,
56769,M1672,NL3054,Tỏi,3.0,
56726,M1664,NL3054,Hành tỏi băm,1.5,
56784,M1674,NL1049,Tàu hũ ky,40.0,
56871,M1697,NL1130,Cần Tây,100.0,
56917,M1705,NL1130,Cần Tây,2.0,
56816,M1681,NL2413,Dưa chuột muối chua,30.0,
56817,M1681,NL1224,Cải mầm,50.0,
56879,M1699,NL1764,Gạo trắng,300.0,
56819,M1682,NL1773,Cua đồng,500.0,
56901,M1703,NL1764,Gạo thơm,50.0,
56821,M1682,NL476,Rau muống,100.0,
56822,M1682,NL2453,Khoai sọ nhỏ,150.0,
56823,M1682,NL119,Hành tím,20.0,
56825,M1683,NL189,Thịt ba chỉ,100.0,
56827,M1683,NL2454,Tai chua,30.0,
56829,M1684,NL2455,Măng tây cọng to,100.0,
56828,M1684,NL1268,Nấm đùi gà,100.0,
56833,M1685,NL107,Mực ống,400.0,
56832,M1684,NL131,Nước dừa tươi,1.0,
56835,M1685,NL1807,Gạo nếp,20.0,
56869,M1697,NL107,Mực lá,150.0,
56837,M1685,NL229,Bắp mỹ,100.0,
56838,M1686,NL262,Khoai tây,300.0,
56910,M1704,NL107,Mực,100.0,
56840,M1687,NL2457,Mì linguine sợi dẹp,250.0,
56841,M1687,NL2975,bắp non,100.0,
56842,M1687,NL2458,Đậu bi bo,50.0,
56843,M1687,NL1863,Tương cà chua,2.0,
56781,M1674,NL1272,Nấm mỡ trắng,150.0,
56845,M1688,NL2459,Bí đỏ gọt sạch vỏ,150.0,
56847,M1688,NL446,Lòng trắng trứng,1.0,
56858,M1693,NL114,Hạt sen tươi,50.0,
56849,M1692,NL774,Tai heo,1.0,
56850,M1692,NL60,Cải chua,200.0,
56329,M1576,NL1145,Rễ ngò rí,5.0,
57413,M1800,NL1145,ngò rí,2.0,
56854,M1693,NL2464,Hồng sâm,2.0,
52899,M0895,NL1449,Lá rong biển,2.0,
56856,M1693,NL524,Kỷ tử,10.0,
56857,M1693,NL1149,Táo đỏ,10.0,
56859,M1693,NL55,Cà rốt,1.0,
56861,M1694,NL20,Cà chua,3.0,
56862,M1694,NL648,Mắm tôm,1.0,
56863,M1694,NL342,Bột nghệ,1.0,
56864,M1695,NL187,Lá lốt,10.0,
56865,M1696,NL2470,Thịt nạc đùi,400.0,
56866,M1696,NL75,Giò sống,100.0,
56867,M1696,NL55,Cà rốt,0.5,
56870,M1697,NL197,Măng tây,100.0,
55504,M1403,NL1449,Rong biển wakame,5.0,
56874,M1698,NL1807,Gạo nếp,20.0,
56875,M1698,NL2472,Thịt hàu sữa,300.0,
56877,M1699,NL1105,Thịt đùi heo,250.0,
56878,M1699,NL2977,tiêu xanh,1.0,
56881,M1699,NL337,Dưa leo,1.0,
56885,M1700,NL151,Đậu bắp,100.0,
56887,M1701,NL272,Bắp bò hoa,200.0,
56888,M1701,NL1511,Đu đủ,400.0,
56889,M1701,NL1469,Thính gạo,1.5,
56890,M1701,NL644,Dừa nạo,300.0,
56892,M1702,NL70,Tôm khô,50.0,
56893,M1702,NL700,Mỡ phần,200.0,
56894,M1702,NL46,Hành lá,100.0,
56896,M1702,NL726,mỡ nước,2.0,
56897,M1702,NL79,Bột mì,150.0,
56898,M1702,NL26,Trứng gà,1.0,
56899,M1702,NL2477,Bột nở,0.25,
56900,M1702,NL2478,Nước ấm,70.0,
56903,M1703,NL1357,su su,100.0,
56904,M1703,NL55,Cà rốt,100.0,
56905,M1703,NL2479,Bó lá chùm ngây,100.0,
56906,M1703,NL2480,Thịt chay lá chùm ngây,100.0,
56912,M1704,NL111,Nước cốt dừa,0.5,
56884,M1700,NL996,Chao trắng,3.0,
56809,M1680,NL2987,Xà lách mỹ,50.0,
56812,M1680,NL1410,Chanh vàng,1.0,
56818,M1681,NL1410,Nước cốt chanh,1.0,
56844,M1687,NL1410,Nước cốt chanh,1.0,
56820,M1682,NL965,Rau nhút rau rút,150.0,
56806,M1679,NL132,Thơm,0.25,
56830,M1684,NL132,Thơm,0.25,
56851,M1692,NL132,Thơm,50.0,
56803,M1679,NL1104,Thịt càng cua,150.0,
56855,M1693,NL1106,Đương quy,10.0,
56913,M1704,NL1801,Nước dảo dừa,2.0,
56914,M1705,NL393,Dồi trường,400.0,
56941,M1710,NL174,Nấm hương khô,10.0,
56918,M1705,NL337,Dưa leo,1.0,
56921,M1706,NL1012,Thịt gà má đùi,4.0,
56924,M1706,NL119,Hành tím,2.0,
56922,M1706,NL1145,Hạt ngò tươi,1.0,
56928,M1707,NL20,Cà chua,3.0,
56929,M1707,NL46,Hành lá,100.0,
56930,M1707,NL550,Thì là,100.0,
56813,M1680,NL1704,Húng lủi,1.0,
56836,M1685,NL1057,Đậu Hà Lan trái,50.0,
56826,M1683,NL15,Ớt sừng,2.0,
56815,M1681,NL1619,Cà chua bi,10.0,
56839,M1686,NL1619,Cà chua bi,6.0,
56852,M1692,NL1619,Cà chua bi,50.0,
56882,M1699,NL1619,Cà chua bi,3.0,
56907,M1703,NL41,Boa rô phi,2.0,
56860,M1693,NL236,Gừng củ,100.0,
56923,M1706,NL3054,Tỏi,4.0,
56891,M1701,NL3054,Hành tỏi băm,1.0,
56908,M1703,NL1049,Tàu hủ ky,0.5,
56814,M1681,NL1052,Tôm sú lột vỏ chừa đuôi,150.0,
56868,M1697,NL1052,Tôm sú lột vỏ chừa đuôi,150.0,
56983,M1718,NL1054,Rượu trắng,1.0,
56932,M1707,NL488,Rau cần nước,200.0,
56996,M1722,NL1054,Rượu Brandy,1.0,
56934,M1707,NL527,Bún tươi,0.5,
56935,M1708,NL2485,Đà điểu phi lê,400.0,
56936,M1708,NL262,Khoai tây,1.0,
56937,M1708,NL2141,Lá hương thảo,1.0,
56938,M1709,NL984,Sò lông,1.0,
56939,M1710,NL527,Bún tươi,1.0,
56940,M1710,NL241,Mì căn,3.0,
56942,M1711,NL130,Nấm rơm,100.0,
56943,M1711,NL273,Trứng vịt,3.0,
56944,M1711,NL46,Hành lá,1.0,
56945,M1712,NL75,Giò sống,50.0,
56946,M1712,NL2488,Dưa hường,400.0,
57038,M1731,NL106,Mồng tơi,300.0,
56948,M1713,NL119,Hành tím bào,2.0,
56951,M1714,NL702,Thịt nạc dăm,200.0,
56952,M1714,NL828,Cải ngọt,100.0,
56953,M1714,NL55,Cà rốt,50.0,
49496,M0194,NL896,Sữa đặc có đường,1.0,
56955,M1714,NL130,Nấm rơm,100.0,
48801,M0058,NL162,Sả cây,2.0,
56958,M1714,NL406,Dầu hào,1.0,
56959,M1715,NL54,Gà ta,0.5,
56960,M1715,NL171,Nấm kim châm,150.0,
56961,M1715,NL199,Kem tươi,2.0,
56962,M1715,NL116,Sữa tươi không đường,1.0,
48846,M0065,NL162,Sả cây,2.0,
56964,M1715,NL552,Lòng đỏ trứng gà,2.0,
56965,M1716,NL89,Bí đỏ,150.0,
56966,M1716,NL1049,Tàu hũ ki,50.0,
48996,M0092,NL162,Sả bằm,1.0,
49214,M0132,NL162,Sả xay,2.0,
56970,M1716,NL113,Ham chay,200.0,
56973,M1717,NL107,Ngọc mực còn gọi là răng mực,100.0,
56972,M1716,NL1661,Bánh mì burger,4.0,
57030,M1730,NL107,Mực nhỏ,500.0,
56978,M1718,NL2494,Thịt gân bò,250.0,
56979,M1718,NL20,Cà chua chín,2.0,
56982,M1718,NL160,ngò gai,30.0,
56984,M1719,NL2495,Bồn bồn muối chua,300.0,
56986,M1719,NL55,Cà rốt,50.0,
56988,M1720,NL389,Thịt ba rọi,200.0,
56989,M1720,NL3031,Tiêu đen giã bể,1.0,
56991,M1720,NL46,Hành lá,3.0,
56992,M1720,NL701,nước màu,6.666,
56993,M1721,NL75,Giò sống,50.0,
56994,M1721,NL780,Củ sen,500.0,
56995,M1721,NL1494,Mỡ hành,2.0,
56997,M1722,NL26,Trứng gà,1.0,
57000,M1723,NL117,Bắp bò,300.0,
57005,M1724,NL730,Củ sắn,200.0,
57007,M1724,NL131,Nước dừa tươi,1.0,
57010,M1725,NL44,Dừa tươi,1.0,
57012,M1726,NL2497,Hàu tươi,1.0,
57013,M1726,NL2141,Lá hương thảo,30.0,
57014,M1727,NL54,Gà ta,400.0,
57015,M1727,NL277,Lá chanh,10.0,
57017,M1727,NL552,Lòng đỏ trứng gà,1.0,
57018,M1727,NL1807,Gạo nếp,1.0,
57020,M1728,NL20,Cà chua,2.0,
57022,M1728,NL647,Tỏi phi,1.0,
57025,M1729,NL372,Bắp cải,100.0,
57026,M1729,NL55,Cà rốt,0.5,
57027,M1729,NL337,Dưa leo,1.0,
57028,M1729,NL2500,Lá cóc,70.0,
57029,M1729,NL2501,Hoành thành tươi,3.0,
57032,M1730,NL20,Cà chua,2.0,
57033,M1730,NL230,Nước dừa,1.0,
57035,M1731,NL1436,Nạm bò,500.0,
57036,M1731,NL567,Khoai môn,250.0,
57037,M1731,NL780,Củ sen,200.0,
57040,M1731,NL236,Gừng,50.0,
57041,M1731,NL162,Sả,2.0,
57042,M1731,NL119,cây Hành tím,2.0,
57043,M1731,NL622,Mì trứng,500.0,
57045,M1732,NL661,Lá húng quế,15.0,
56916,M1705,NL4,Hành tây,0.5,
56954,M1714,NL372,Bắp cải trắng,100.0,
56967,M1716,NL243,Nấm đông cô khô,5.0,
57006,M1724,NL243,Nấm đông cô khô,50.0,
56926,M1706,NL1410,Vỏ chanh vàng mài nhỏ,2.0,
56927,M1706,NL1410,Nước cốt chanh vàng,2.0,
57019,M1728,NL1091,Lá giang làm sạch,50.0,
56915,M1705,NL132,Thơm,0.25,
57031,M1730,NL132,Thơm chín,0.5,
56957,M1714,NL3081,dầu mè,1.0,
57047,M1732,NL20,Cà chua,1.0,
57138,M1752,NL130,Nấm rơm trắng,100.0,
57117,M1746,NL46,Đầu hành trắng,4.0,
57051,M1732,NL3062,Mè trắng rang,1.0,
56931,M1707,NL15,Ớt sừng cắt sợi,1.0,
57009,M1725,NL1619,Cà chua bi,100.0,
56971,M1716,NL1213,Phô mai miếng,4.0,
56956,M1714,NL41,Boa rô,1.0,
56969,M1716,NL41,Boaro phi,2.0,
56933,M1707,NL3054,Tỏi băm,2.0,
56981,M1718,NL3054,Tỏi băm,2.0,
56998,M1722,NL3054,Nước hành tỏi,2.0,
57002,M1723,NL3054,Tỏi băm,1.0,
57011,M1725,NL3054,Hành tỏi băm,1.0,
57021,M1728,NL3054,Tỏi băm,1.0,
57039,M1731,NL3054,Hành tỏi băm,1.0,
57052,M1733,NL499,Củ hũ dừa,300.0,
57054,M1733,NL2504,Lá gừng,10.0,
57055,M1733,NL119,Hành tím củ,10.0,
57056,M1733,NL131,Nước dừa tươi,1.0,
57057,M1734,NL730,Củ sắn,100.0,
57058,M1734,NL262,Khoai tây,100.0,
57059,M1734,NL230,Nước dừa,1.0,
57061,M1735,NL111,Nước cốt dừa,1.0,
57062,M1735,NL46,Hành lá,3.0,
57124,M1748,NL2779,Măng vầu,150.0,
57127,M1749,NL2779,Măng chua,100.0,
57079,M1738,NL1130,Cần Tây,1.0,
57067,M1736,NL20,Cà chua,1.0,
57087,M1740,NL174,Nấm hương khô,20.0,
57069,M1736,NL2507,Ngò tây Sữa chua không đường,3.0,
57072,M1737,NL46,Hành lá,2.0,
57073,M1737,NL761,thảo quả,2.0,
57074,M1737,NL760,hoa hồi,2.0,
57075,M1737,NL1185,Nước lọc,1.0,
57077,M1738,NL567,Khoai môn,200.0,
57137,M1752,NL114,Hạt sen tươi,100.0,
57060,M1735,NL107,Mực lá,500.0,
57082,M1739,NL75,Giò sống,50.0,
57083,M1739,NL26,Trứng gà,1.0,
57084,M1739,NL2342,Cốm dẹp,1.0,
57076,M1738,NL107,Mực tươi,200.0,
57090,M1740,NL26,Trứng gà,1.0,
57091,M1741,NL75,Giò sống,200.0,
57093,M1741,NL1791,Đậu cô ve Nhật,100.0,
57094,M1741,NL92,Bột năng,1.0,
57095,M1742,NL2513,Lá dứa thắt gút,2.0,
57096,M1742,NL34,Nước gừng,30.0,
57099,M1742,NL341,Mỡ gà,100.0,
57102,M1743,NL702,Thịt nạc dăm,200.0,
57103,M1743,NL2987,Xà lách,1.0,
57104,M1743,NL337,Dưa leo,1.0,
57108,M1744,NL382,nước tắc,6.0,
57110,M1745,NL347,Bắp cải tím,100.0,
57111,M1745,NL55,Cà rốt,100.0,
57112,M1745,NL529,Trứng cút,5.0,
57114,M1745,NL2515,Mứt dâu tằm,1.5,
57115,M1746,NL1135,Gà,600.0,
57116,M1746,NL44,Dừa tươi,1.0,
57121,M1747,NL53,Nấm mèo,2.0,
57123,M1747,NL131,Nước dừa tươi,1.0,
57125,M1748,NL20,Cà chua,2.0,
57128,M1749,NL20,Cà chua,1.0,
57129,M1749,NL564,Nước me,0.5,
57132,M1750,NL563,Mè trắng,2.0,
57133,M1751,NL75,Giò sống,100.0,
57134,M1751,NL529,Trứng cút,4.0,
57135,M1751,NL2521,Da heo tươi,200.0,
57139,M1752,NL55,Cà rốt,0.5,
57141,M1753,NL1493,Mỡ chài,100.0,
57142,M1753,NL171,Nấm kim châm,150.0,
57086,M1739,NL1145,Cọng ngò rí băm,1.0,
57131,M1750,NL1145,ngò rí,2.0,
57145,M1754,NL20,Cà chua,1.0,
57146,M1754,NL46,Hành lá,6.0,
57157,M1756,NL1145,ngò rí,2.0,
57150,M1755,NL46,Hành lá,50.0,
57152,M1756,NL89,Bí đỏ,300.0,
57153,M1756,NL2305,Rong biển khô,100.0,
57154,M1756,NL1241,Sườn chay,2.0,
57155,M1756,NL41,Hành boaro,0.5,
57156,M1756,NL171,Nấm kim châm,50.0,
57158,M1757,NL2526,Bột nếp ngon,300.0,
57159,M1757,NL53,Nấm mèo,2.0,
57160,M1757,NL702,Thịt nạc dăm,200.0,
57161,M1757,NL70,Tôm khô,100.0,
57163,M1757,NL46,Hành lá,3.0,
57164,M1757,NL222,Lá chuối,4.0,
57165,M1758,NL70,Tôm khô,40.0,
57166,M1758,NL146,Đậu que,4.0,
57167,M1758,NL229,Bắp mỹ,40.0,
57168,M1758,NL974,Bánh hỏi,300.0,
57064,M1735,NL15,Ớt sừng,3.0,
57148,M1755,NL103,Thịt ếch,500.0,
57140,M1753,NL1030,Thịt bò phi lê,300.0,
57098,M1742,NL236,Gừng lát,2.0,
57063,M1735,NL3054,Tỏi lột,10.0,
57109,M1745,NL372,Bắp cải trắng,100.0,
57048,M1732,NL877,Ớt Đà Lạt vàng,0.5,
57088,M1740,NL877,Ớt chuông đỏ,50.0,
57050,M1732,NL1410,Nước cốt chanh,1.0,
57113,M1745,NL1410,Nước cốt chanh,1.0,
57144,M1754,NL1368,Cua lột,400.0,
57143,M1753,NL92,Bột năng pha loãng,1.0,
57162,M1757,NL1145,Ngò băm,1.0,
57136,M1752,NL2305,Rong biển wakame khô,10.0,
57085,M1739,NL1449,Lá rong biển,2.0,
57092,M1741,NL1449,Lá rong biển,1.0,
57070,M1736,NL896,Sữa đặc có đường,1.0,
49599,M0216,NL162,Sả xay,2.0,
49600,M0216,NL162,Sả cây,2.0,
49630,M0223,NL162,Sả cây,8.0,
49636,M0224,NL162,Sả cây,3.0,
57097,M1742,NL3054,Nước cốt tỏi,1.0,
57101,M1742,NL3054,Tỏi băm,1.0,
57107,M1744,NL3054,Tỏi băm,2.0,
57066,M1736,NL1052,Tôm sú,300.0,
57081,M1739,NL1052,Tôm sú lột vỏ,200.0,
57169,M1758,NL647,Tỏi phi,1.0,
57170,M1758,NL119,Hành tím băm,1.0,
57194,M1763,NL1107,Nước mắm ngon,4.0,
57172,M1758,NL2527,Rau cuốn Rau cải con,100.0,
57173,M1758,NL1224,Cải mầm,50.0,
57174,M1758,NL55,Cà rốt,1.0,
57175,M1758,NL337,Dưa leo,1.0,
57176,M1759,NL2790,Đùi gà,6.0,
57177,M1759,NL2530,Đậu ngự tươi,300.0,
57196,M1764,NL130,Nấm rơm búp,100.0,
57180,M1759,NL119,Hành tím,50.0,
57181,M1760,NL2266,Sườn heo,4.0,
57183,M1761,NL189,Thịt ba chỉ,100.0,
57184,M1762,NL1152,Bưởi,1.0,
57185,M1762,NL189,Thịt ba chỉ,100.0,
57182,M1761,NL108,Tôm đất,250.0,
57187,M1762,NL55,Cà rốt,100.0,
57188,M1763,NL299,Rau mầm,200.0,
57189,M1763,NL1105,Thịt đùi heo,100.0,
57179,M1759,NL1057,Đậu bi Hà Lan,100.0,
57191,M1763,NL425,Rau răm,50.0,
57192,M1763,NL209,Bánh phồng tôm,1.0,
57223,M1768,NL119,Hành củ,1.0,
57195,M1763,NL119,Hành tím,1.0,
57197,M1764,NL44,Dừa tươi,1.0,
57198,M1764,NL41,Hành boaro,2.0,
57199,M1764,NL1145,ngò rí,1.0,
57202,M1765,NL20,Cà chua,1.0,
49637,M0224,NL162,Sả băm,4.0,
57222,M1768,NL106,Đọt mồng tơi,100.0,
57206,M1765,NL26,Trứng gà,1.0,
57207,M1765,NL46,Hành lá,4.0,
57208,M1765,NL131,Nước dừa tươi,3.333,
49697,M0234,NL162,Sả băm,2.0,
57205,M1765,NL1130,Cần Tây,1.0,
57211,M1766,NL624,Bông hẹ,100.0,
57212,M1766,NL55,Cà rốt,30.0,
57213,M1766,NL1356,bí đao,1.0,
57214,M1766,NL236,Gừng,1.0,
50389,M0362,NL162,Sả cây,4.0,
57216,M1767,NL2531,Tôm lóng tôm càng nhỏ,600.0,
57260,M1776,NL1130,Cần Tây,1.0,
57272,M1778,NL1130,Cần tàu,5.0,
57219,M1767,NL230,Nước dừa,1.0,
57220,M1768,NL473,Bún,1.0,
57224,M1769,NL702,Thịt nạc dăm,150.0,
57225,M1769,NL1057,Đậu Hà Lan,70.0,
57226,M1769,NL130,Nấm rơm,70.0,
57227,M1769,NL428,Bông cải trắng,70.0,
57228,M1769,NL55,Cà rốt,0.5,
50422,M0369,NL162,Sả băm,1.0,
57230,M1770,NL257,Khoai mỡ tím,500.0,
57232,M1770,NL160,ngò gai,3.0,
57233,M1770,NL159,Rau om,1.0,
57234,M1770,NL46,Hành lá,1.0,
57236,M1771,NL75,Giò sống,50.0,
57237,M1771,NL26,Trứng gà,2.0,
57238,M1772,NL1356,bí đao,2.0,
57239,M1772,NL75,Giò sống,150.0,
57240,M1772,NL53,Nấm mèo,2.0,
57242,M1772,NL55,Cà rốt,20.0,
57243,M1773,NL2534,Tương hột vàng,100.0,
57200,M1765,NL107,Mực ống,300.0,
57248,M1775,NL107,Mực muối,150.0,
57246,M1774,NL2535,Cải muối,2.0,
57247,M1774,NL2536,Câu kỷ tử,0.5,
57249,M1775,NL189,Thịt ba chỉ,150.0,
57269,M1778,NL107,Mực lá,100.0,
57279,M1780,NL107,Mực ống,300.0,
57253,M1775,NL119,Hành tím,4.0,
57254,M1775,NL615,Nước cốt me,4.0,
57255,M1775,NL131,Nước dừa tươi,1.0,
57256,M1776,NL780,Củ sen,300.0,
57257,M1776,NL189,Thịt ba chỉ,100.0,
